reporting_date,driver_id,age,gender,city,education_level,income,joining_date,last_working_date,joining_designation,grade,total_business_value,quarterly_rating,is_churned,tenure_months,prev_income,prev_bv,prev_rating,income_change_pct,bv_change_pct,rating_change,health_score,health_category
2019-09-01,1947,32,1,C27,0,41973,2019-06-07,,2,2,0,1,0,4,41973.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-10-01,1947,32,1,C27,0,41973,2019-06-07,,2,2,200000,1,0,5,41973.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2019-11-01,1947,32,1,C27,0,41973,2019-06-07,2019-11-21,2,2,0,1,1,6,41973.0,200000.0,1.0,0.0,-100.0,0.0,23.75,At Risk
2020-09-01,1948,27,0,C3,1,29520,2020-09-21,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-10-01,1948,27,0,C3,1,29520,2020-09-21,,1,1,0,1,0,2,29520.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-11-01,1948,27,0,C3,1,29520,2020-09-21,,1,1,0,1,0,3,29520.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-12-01,1948,27,0,C3,1,29520,2020-09-21,2020-12-20,1,1,0,1,1,4,29520.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-11-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2019-12-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,0,1,0,3,88909.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-01-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,232810,2,0,4,88909.0,0.0,1.0,0.0,0.0,1.0,45.42,Watch List
2020-02-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,973380,2,0,5,88909.0,232810.0,2.0,0.0,318.1005970533912,0.0,54.79,Stable
2020-03-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,920670,2,0,6,88909.0,973380.0,2.0,0.0,-5.415151328360969,0.0,41.56,Watch List
2020-04-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,380250,1,0,7,88909.0,920670.0,2.0,0.0,-58.69855648603735,-1.0,20.62,At Risk
2020-05-01,1949,30,1,C3,1,88909,2019-10-29,,3,3,0,1,0,8,88909.0,380250.0,1.0,0.0,-100.0,0.0,25.0,At Risk
2020-06-01,1949,31,1,C3,1,88909,2019-10-29,,3,3,-70510,1,0,9,88909.0,0.0,1.0,0.0,0.0,0.0,38.12,Watch List
2020-07-01,1949,31,1,C3,1,88909,2019-10-29,,3,3,325800,1,0,10,88909.0,-70510.0,1.0,0.0,0.0,0.0,38.75,Watch List
2020-08-01,1949,31,1,C3,1,88909,2019-10-29,,3,3,241610,1,0,11,88909.0,325800.0,1.0,0.0,-25.841006752608962,0.0,32.91,At Risk
2020-09-01,1949,31,1,C3,1,88909,2019-10-29,,3,3,0,1,0,12,88909.0,241610.0,1.0,0.0,-100.0,0.0,27.5,At Risk
2020-10-01,1949,31,1,C3,1,88909,2019-10-29,,3,3,200000,1,0,13,88909.0,0.0,1.0,0.0,0.0,0.0,40.62,Watch List
2020-11-01,1949,31,1,C3,1,88909,2019-10-29,2020-11-21,3,3,0,1,1,14,88909.0,200000.0,1.0,0.0,-100.0,0.0,28.75,At Risk
2020-01-01,1950,26,1,C3,0,28506,2020-10-01,2020-01-17,2,2,0,1,1,-8,,,,0.0,0.0,0.0,32.5,At Risk
2019-06-01,1951,30,0,C29,0,44512,2019-05-30,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2019-07-01,1951,30,0,C29,0,44512,2019-05-30,2019-08-07,3,3,0,1,1,3,44512.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-01-01,1952,27,0,C10,2,34020,2017-08-07,,1,1,845530,2,0,18,,,,0.0,0.0,0.0,50.42,Stable
2019-02-01,1952,27,0,C10,2,34020,2017-08-07,,1,1,116400,2,0,19,34020.0,845530.0,2.0,0.0,-86.2334866888224,0.0,38.54,Watch List
2019-03-01,1952,27,0,C10,2,34020,2017-08-07,,1,1,595700,2,0,20,34020.0,116400.0,2.0,0.0,411.76975945017176,0.0,64.17,Stable
2019-04-01,1952,27,0,C10,2,34020,2017-08-07,,1,1,200000,2,0,21,34020.0,595700.0,2.0,0.0,-66.42605338257512,0.0,39.79,Watch List
2019-05-01,1952,27,0,C10,2,34020,2017-08-07,,1,1,106700,2,0,22,34020.0,200000.0,2.0,0.0,-46.650000000000006,0.0,41.25,Watch List
2019-06-01,1952,27,0,C10,2,34020,2017-08-07,,1,1,116410,2,0,23,34020.0,106700.0,2.0,0.0,9.100281162136833,0.0,55.82,Stable
2019-07-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,200000,3,0,24,34020.0,116410.0,2.0,0.0,71.8065458293961,1.0,77.08,Healthy
2019-08-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,0,3,0,25,34020.0,200000.0,3.0,0.0,-100.0,0.0,48.33,Watch List
2019-09-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,916810,3,0,26,34020.0,0.0,3.0,0.0,0.0,0.0,60.83,Stable
2019-10-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,0,1,0,27,34020.0,916810.0,3.0,0.0,-100.0,-2.0,27.5,At Risk
2019-11-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,0,1,0,28,34020.0,0.0,1.0,0.0,0.0,0.0,47.5,Watch List
2019-12-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,150290,1,0,29,34020.0,0.0,1.0,0.0,0.0,0.0,47.5,Watch List
2020-01-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,150590,1,0,30,34020.0,150290.0,1.0,0.0,0.1996140794464036,0.0,47.55,Watch List
2020-02-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,0,1,0,31,34020.0,150590.0,1.0,0.0,-100.0,0.0,35.0,Watch List
2020-03-01,1952,28,0,C10,2,34020,2017-08-07,,1,1,102000,1,0,32,34020.0,0.0,1.0,0.0,0.0,0.0,47.5,Watch List
2020-04-01,1952,28,0,C10,2,34020,2017-08-07,2020-04-27,1,1,0,1,1,33,34020.0,102000.0,1.0,0.0,-100.0,0.0,35.0,Watch List
2019-10-01,1954,30,0,C9,0,49213,2019-07-10,,1,1,0,1,0,4,,,,0.0,0.0,0.0,35.0,Watch List
2019-11-01,1954,30,0,C9,0,49213,2019-07-10,,1,1,155190,1,0,5,49213.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2019-12-01,1954,30,0,C9,0,49213,2019-07-10,,1,1,155200,1,0,6,49213.0,155190.0,1.0,0.0,0.0064437141568400025,0.0,36.25,Watch List
2020-01-01,1954,30,0,C9,0,49213,2019-07-10,,1,1,456540,2,0,7,49213.0,155200.0,1.0,0.0,194.16237113402062,1.0,59.79,Stable
2020-02-01,1954,30,0,C9,0,49213,2019-07-10,,1,1,0,2,0,8,49213.0,456540.0,2.0,0.0,-100.0,0.0,31.67,At Risk
2020-03-01,1954,31,0,C9,0,49213,2019-07-10,,1,1,615530,2,0,9,49213.0,0.0,2.0,0.0,0.0,0.0,44.79,Watch List
2020-04-01,1954,31,0,C9,0,49213,2019-07-10,,1,1,0,1,0,10,49213.0,615530.0,2.0,0.0,-100.0,-1.0,22.5,At Risk
2020-05-01,1954,31,0,C9,0,49213,2019-07-10,2020-05-19,1,1,0,1,1,11,49213.0,0.0,1.0,0.0,0.0,0.0,39.38,Watch List
2020-12-01,1955,29,0,C3,1,79676,2020-11-12,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-07-01,1956,36,0,C14,1,77645,2020-07-17,,3,3,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-08-01,1956,36,0,C14,1,77645,2020-07-17,,3,3,0,1,0,2,77645.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-09-01,1956,36,0,C14,1,77645,2020-07-17,,3,3,0,1,0,3,77645.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-10-01,1956,36,0,C14,1,77645,2020-07-17,,3,3,474230,1,0,4,77645.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-11-01,1956,36,0,C14,1,77645,2020-07-17,,3,3,0,1,0,5,77645.0,474230.0,1.0,0.0,-100.0,0.0,23.12,At Risk
2020-12-01,1956,36,0,C14,1,77645,2020-07-17,,3,3,0,1,0,6,77645.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-01-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,1086530,2,0,44,,,,0.0,0.0,0.0,54.17,Stable
2019-02-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,301100,2,0,45,25678.0,1086530.0,2.0,0.0,-72.28792578207688,0.0,41.67,Watch List
2019-03-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,833670,2,0,46,25678.0,301100.0,2.0,0.0,176.87479242776487,0.0,66.67,Stable
2019-04-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,213580,2,0,47,25678.0,833670.0,2.0,0.0,-74.38075017692853,0.0,41.67,Watch List
2019-05-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,315100,2,0,48,25678.0,213580.0,2.0,0.0,47.53254050004682,0.0,66.05,Stable
2019-06-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,121150,2,0,49,25678.0,315100.0,2.0,0.0,-61.55188828943192,0.0,41.67,Watch List
2019-07-01,1957,36,1,C21,0,25678,2015-06-09,,1,2,566060,3,0,50,25678.0,121150.0,2.0,0.0,367.23895996698303,1.0,77.08,Healthy
2019-08-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,423960,3,0,51,25678.0,566060.0,3.0,0.0,-25.103345935059888,0.0,54.56,Stable
2019-09-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,1309230,3,0,52,25678.0,423960.0,3.0,0.0,208.80979337673367,0.0,73.33,Healthy
2019-10-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,773770,3,0,53,25678.0,1309230.0,3.0,0.0,-40.89884894174439,0.0,50.61,Stable
2019-11-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,585280,3,0,54,25678.0,773770.0,3.0,0.0,-24.359951923698254,0.0,54.74,Stable
2019-12-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,494980,3,0,55,25678.0,585280.0,3.0,0.0,-15.42851284855112,0.0,56.98,Stable
2020-01-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,723800,2,0,56,25678.0,494980.0,3.0,0.0,46.228130429512305,-1.0,61.97,Stable
2020-02-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,1311950,2,0,57,25678.0,723800.0,2.0,0.0,81.25863498203924,0.0,66.67,Stable
2020-03-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,658950,2,0,58,25678.0,1311950.0,2.0,0.0,-49.77323830938679,0.0,41.72,Watch List
2020-04-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,154850,2,0,59,25678.0,658950.0,2.0,0.0,-76.50049320889293,0.0,41.67,Watch List
2020-05-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,150580,2,0,60,25678.0,154850.0,2.0,0.0,-2.7575072650952532,0.0,53.48,Stable
2020-06-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,345000,2,0,61,25678.0,150580.0,2.0,0.0,129.1140921769159,0.0,66.67,Stable
2020-07-01,1957,37,1,C21,0,25678,2015-06-09,,1,2,793430,3,0,62,25678.0,345000.0,2.0,0.0,129.97971014492754,1.0,77.08,Healthy
2020-08-01,1957,38,1,C21,0,25678,2015-06-09,,1,2,0,3,0,63,25678.0,793430.0,3.0,0.0,-100.0,0.0,48.33,Watch List
2020-09-01,1957,38,1,C21,0,25678,2015-06-09,,1,2,715820,3,0,64,25678.0,0.0,3.0,0.0,0.0,0.0,60.83,Stable
2020-10-01,1957,38,1,C21,0,25678,2015-06-09,,1,2,675630,3,0,65,25678.0,715820.0,3.0,0.0,-5.614539968148417,0.0,59.43,Stable
2020-11-01,1957,38,1,C21,0,25678,2015-06-09,,1,2,153380,3,0,66,25678.0,675630.0,3.0,0.0,-77.29822536003434,0.0,48.33,Watch List
2020-12-01,1957,38,1,C21,0,25678,2015-06-09,,1,2,687700,3,0,67,25678.0,153380.0,3.0,0.0,348.36354153083846,0.0,73.33,Healthy
2019-12-01,1958,27,1,C25,0,32250,2019-11-30,,1,1,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-01-01,1958,27,1,C25,0,32250,2019-11-30,,1,1,0,1,0,3,32250.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-02-01,1958,27,1,C25,0,32250,2019-11-30,,1,1,155200,1,0,4,32250.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-03-01,1958,27,1,C25,0,32250,2019-11-30,,1,1,700020,1,0,5,32250.0,155200.0,1.0,0.0,351.04381443298973,0.0,48.12,Watch List
2020-04-01,1958,27,1,C25,0,32250,2019-11-30,,1,1,150440,1,0,6,32250.0,700020.0,1.0,0.0,-78.50918545184423,0.0,23.75,At Risk
2020-05-01,1958,27,1,C25,0,32250,2019-11-30,,1,1,150070,1,0,7,32250.0,150440.0,1.0,0.0,-0.2459452273331561,0.0,36.81,Watch List
2020-06-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,150340,1,0,8,32250.0,150070.0,1.0,0.0,0.1799160391817152,0.0,37.54,Watch List
2020-07-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,292860,2,0,9,32250.0,150340.0,1.0,0.0,94.79845683118265,1.0,61.04,Stable
2020-08-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,424080,2,0,10,32250.0,292860.0,2.0,0.0,44.80639213275968,0.0,56.62,Stable
2020-09-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,4500,2,0,11,32250.0,424080.0,2.0,0.0,-98.93887945670629,0.0,33.54,At Risk
2020-10-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,0,1,0,12,32250.0,4500.0,2.0,0.0,-100.0,-1.0,23.75,At Risk
2020-11-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,150150,1,0,13,32250.0,0.0,1.0,0.0,0.0,0.0,40.62,Watch List
2020-12-01,1958,28,1,C25,0,32250,2019-11-30,,1,1,257950,1,0,14,32250.0,150150.0,1.0,0.0,71.7948717948718,0.0,53.75,Stable
2019-01-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,494500,3,0,8,,,,0.0,0.0,0.0,50.83,Stable
2019-02-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,411050,3,0,9,40099.0,494500.0,3.0,0.0,-16.875631951466126,0.0,47.24,Watch List
2019-03-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,1563410,3,0,10,40099.0,411050.0,3.0,0.0,280.3454567570855,0.0,64.58,Stable
2019-04-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,0,2,0,11,40099.0,1563410.0,3.0,0.0,-100.0,-1.0,29.79,At Risk
2019-05-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,369280,2,0,12,40099.0,0.0,2.0,0.0,0.0,0.0,46.67,Watch List
2019-06-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,250000,2,0,13,40099.0,369280.0,2.0,0.0,-32.30069324090121,0.0,39.22,Watch List
2019-07-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,0,2,0,14,40099.0,250000.0,2.0,0.0,-100.0,0.0,35.42,Watch List
2019-08-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,360000,2,0,15,40099.0,0.0,2.0,0.0,0.0,0.0,48.54,Watch List
2019-09-01,1959,35,0,C26,2,40099,2018-06-19,,1,1,508500,2,0,16,40099.0,360000.0,2.0,0.0,41.25,0.0,59.48,Stable
2019-10-01,1959,36,0,C26,2,40099,2018-06-19,,1,1,360000,3,0,17,40099.0,508500.0,2.0,0.0,-29.20353982300885,1.0,52.91,Stable
2019-11-01,1959,36,0,C26,2,40099,2018-06-19,,1,1,50000,3,0,18,40099.0,360000.0,3.0,0.0,-86.11111111111111,0.0,44.58,Watch List
2019-12-01,1959,36,0,C26,2,40099,2018-06-19,,1,1,920000,3,0,19,40099.0,50000.0,3.0,0.0,1739.9999999999998,0.0,70.21,Healthy
2020-01-01,1959,36,0,C26,2,40099,2018-06-19,,1,1,0,2,0,20,40099.0,920000.0,3.0,0.0,-100.0,-1.0,35.42,Watch List
2020-02-01,1959,36,0,C26,2,40099,2018-06-19,2020-02-20,1,1,719540,2,1,21,40099.0,0.0,2.0,0.0,0.0,0.0,52.29,Stable
2020-02-01,1960,29,1,C1,0,59169,2020-10-02,,2,2,0,1,0,-7,,,,0.0,0.0,0.0,32.5,At Risk
2020-03-01,1960,29,1,C1,0,59169,2020-10-02,,2,2,0,1,0,-6,59169.0,0.0,1.0,0.0,0.0,0.0,32.5,At Risk
2020-04-01,1960,29,1,C1,0,59169,2020-10-02,,2,2,0,1,0,-5,59169.0,0.0,1.0,0.0,0.0,0.0,32.5,At Risk
2020-05-01,1960,30,1,C1,0,59169,2020-10-02,2020-05-05,2,2,0,1,1,-4,59169.0,0.0,1.0,0.0,0.0,0.0,32.5,At Risk
2020-08-01,1962,28,0,C15,2,59078,2020-07-31,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-09-01,1962,28,0,C15,2,59078,2020-07-31,,3,3,150480,1,0,3,59078.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-10-01,1962,28,0,C15,2,59078,2020-07-31,,3,3,0,2,0,4,59078.0,150480.0,1.0,0.0,-100.0,1.0,32.92,At Risk
2020-11-01,1962,28,0,C15,2,59078,2020-07-31,,3,3,802250,2,0,5,59078.0,0.0,2.0,0.0,0.0,0.0,42.29,Watch List
2020-12-01,1962,29,0,C15,2,59078,2020-07-31,,3,3,0,2,0,6,59078.0,802250.0,2.0,0.0,-100.0,0.0,30.42,At Risk
2020-07-01,1963,32,0,C11,0,46860,2020-07-17,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-08-01,1963,32,0,C11,0,46860,2020-07-17,,2,2,0,1,0,2,46860.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-09-01,1963,32,0,C11,0,46860,2020-07-17,2020-08-09,2,2,0,1,1,3,46860.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-10-01,1965,36,0,C19,1,40118,2020-09-28,,3,3,0,2,0,2,,,,0.0,0.0,0.0,40.42,Watch List
2020-11-01,1965,36,0,C19,1,40118,2020-09-28,,3,3,305430,2,0,3,40118.0,0.0,2.0,0.0,0.0,0.0,41.04,Watch List
2020-12-01,1965,36,0,C19,1,40118,2020-09-28,,3,3,878140,2,0,4,40118.0,305430.0,2.0,0.0,187.50941295877942,0.0,54.17,Stable
2019-01-01,1967,41,0,C29,0,28059,2018-06-18,,1,1,50000,1,0,8,,,,0.0,0.0,0.0,37.5,Watch List
2019-02-01,1967,41,0,C29,0,28059,2018-06-18,,1,1,220860,1,0,9,28059.0,50000.0,1.0,0.0,341.71999999999997,0.0,50.62,Stable
2019-03-01,1967,41,0,C29,0,28059,2018-06-18,,1,1,104360,1,0,10,28059.0,220860.0,1.0,0.0,-52.74834736937426,0.0,26.25,At Risk
2019-04-01,1967,41,0,C29,0,28059,2018-06-18,2019-04-04,1,1,0,1,1,11,28059.0,104360.0,1.0,0.0,-100.0,0.0,26.88,At Risk
2019-01-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,1504210,4,0,7,,,,0.0,0.0,0.0,56.88,Stable
2019-02-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,544690,4,0,8,55836.0,1504210.0,4.0,0.0,-63.78896563644704,0.0,45.0,Watch List
2019-03-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,4020930,4,0,9,55836.0,544690.0,4.0,0.0,638.2052176467348,0.0,70.62,Healthy
2019-04-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,0,2,0,10,55836.0,4020930.0,4.0,0.0,-100.0,-2.0,25.42,At Risk
2019-05-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,476000,2,0,11,55836.0,0.0,2.0,0.0,0.0,0.0,46.04,Watch List
2019-06-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,136170,2,0,12,55836.0,476000.0,2.0,0.0,-71.39285714285715,0.0,34.17,At Risk
2019-07-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,328270,3,0,13,55836.0,136170.0,2.0,0.0,141.0736579275905,1.0,70.21,Healthy
2019-08-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,517280,3,0,14,55836.0,328270.0,3.0,0.0,57.57760380174856,0.0,67.08,Stable
2019-09-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,305090,3,0,15,55836.0,517280.0,3.0,0.0,-41.020337148159605,0.0,44.95,Watch List
2019-10-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,1117150,3,0,16,55836.0,305090.0,3.0,0.0,266.1706381723426,0.0,68.33,Stable
2019-11-01,1968,38,0,C15,1,55836,2018-07-13,,1,1,150570,3,0,17,55836.0,1117150.0,3.0,0.0,-86.52195318444255,0.0,43.96,Watch List
2019-12-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,147810,3,0,18,55836.0,150570.0,3.0,0.0,-1.8330344690177327,0.0,56.63,Stable
2020-01-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,270910,3,0,19,55836.0,147810.0,3.0,0.0,83.28259251742102,0.0,70.21,Healthy
2020-02-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,0,3,0,20,55836.0,270910.0,3.0,0.0,-100.0,0.0,45.83,Watch List
2020-03-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,2658230,3,0,21,55836.0,0.0,3.0,0.0,0.0,0.0,58.96,Stable
2020-04-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,0,2,0,22,55836.0,2658230.0,3.0,0.0,-100.0,-1.0,36.67,Watch List
2020-05-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,500290,2,0,23,55836.0,0.0,2.0,0.0,0.0,0.0,53.54,Stable
2020-06-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,250000,2,0,24,55836.0,500290.0,2.0,0.0,-50.028983189749944,0.0,41.67,Watch List
2020-07-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,950000,4,0,25,55836.0,250000.0,2.0,0.0,280.0,2.0,87.5,Healthy
2020-08-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,961620,4,0,26,55836.0,950000.0,4.0,0.0,1.2231578947368422,0.0,67.81,Stable
2020-09-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,649250,4,0,27,55836.0,961620.0,4.0,0.0,-32.48372538008777,0.0,59.38,Stable
2020-10-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,301980,2,0,28,55836.0,649250.0,4.0,0.0,-53.48787061994609,-2.0,34.17,At Risk
2020-11-01,1968,39,0,C15,1,55836,2018-07-13,,1,1,630600,2,0,29,55836.0,301980.0,2.0,0.0,108.82177627657461,0.0,66.67,Stable
2020-12-01,1968,40,0,C15,1,55836,2018-07-13,,1,1,326470,2,0,30,55836.0,630600.0,2.0,0.0,-48.22867110688234,0.0,42.11,Watch List
2019-01-01,1970,23,0,C20,1,40996,2018-12-21,,2,2,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2019-02-01,1970,23,0,C20,1,40996,2018-12-21,,2,2,100090,1,0,3,40996.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-03-01,1970,23,0,C20,1,40996,2018-12-21,,2,2,591720,1,0,4,40996.0,100090.0,1.0,0.0,491.187930862224,0.0,47.5,Watch List
2019-04-01,1970,24,0,C20,1,40996,2018-12-21,,2,2,106700,1,0,5,40996.0,591720.0,1.0,0.0,-81.9678226188062,0.0,23.12,At Risk
2019-05-01,1970,24,0,C20,1,40996,2018-12-21,2019-04-05,2,2,0,1,1,6,40996.0,106700.0,1.0,0.0,-100.0,0.0,23.75,At Risk
2020-12-01,1971,25,0,C16,0,45593,2020-12-20,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-02-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-03-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,342440,1,0,3,44137.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-04-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,301360,3,0,4,44137.0,342440.0,1.0,0.0,-11.996262118911343,2.0,52.83,Stable
2020-05-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,538040,3,0,5,44137.0,301360.0,3.0,0.0,78.53729758428457,0.0,61.46,Stable
2020-06-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,353120,3,0,6,44137.0,538040.0,3.0,0.0,-34.36919188164449,0.0,40.99,Watch List
2020-07-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,511940,2,0,7,44137.0,353120.0,3.0,0.0,44.97621205256004,-1.0,51.04,Stable
2020-08-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,200000,2,0,8,44137.0,511940.0,2.0,0.0,-60.93292182677658,0.0,31.67,At Risk
2020-09-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,534340,2,0,9,44137.0,200000.0,2.0,0.0,167.17,0.0,57.29,Stable
2020-10-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,0,1,0,10,44137.0,534340.0,2.0,0.0,-100.0,-1.0,22.5,At Risk
2020-11-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,390260,1,0,11,44137.0,0.0,1.0,0.0,0.0,0.0,39.38,Watch List
2020-12-01,1972,29,1,C18,0,44137,2020-01-02,,1,1,159120,1,0,12,44137.0,390260.0,1.0,0.0,-59.2271818787475,0.0,27.5,At Risk
2019-01-01,1973,36,0,C14,1,52011,2018-11-30,,1,1,116400,1,0,3,,,,0.0,0.0,0.0,34.38,At Risk
2019-02-01,1973,36,0,C14,1,52011,2018-11-30,,1,1,117480,1,0,4,52011.0,116400.0,1.0,0.0,0.9278350515463918,0.0,35.23,Watch List
2019-03-01,1973,36,0,C14,1,52011,2018-11-30,2019-02-28,1,1,0,1,1,5,52011.0,117480.0,1.0,0.0,-100.0,0.0,23.12,At Risk
2019-06-01,1975,35,1,C2,1,21043,2019-06-20,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2019-07-01,1975,35,1,C2,1,21043,2019-06-20,,1,1,0,3,0,2,21043.0,0.0,1.0,0.0,0.0,2.0,54.58,Stable
2019-08-01,1975,35,1,C2,1,21043,2019-06-20,,1,1,1060200,3,0,3,21043.0,0.0,3.0,0.0,0.0,0.0,47.71,Watch List
2019-09-01,1975,36,1,C2,1,21043,2019-06-20,,1,1,750000,3,0,4,21043.0,1060200.0,3.0,0.0,-29.258630447085455,0.0,41.02,Watch List
2019-10-01,1975,36,1,C2,1,21043,2019-06-20,,1,1,550000,3,0,5,21043.0,750000.0,3.0,0.0,-26.666666666666668,0.0,42.29,Watch List
2019-11-01,1975,36,1,C2,1,21043,2019-06-20,,1,1,697530,3,0,6,21043.0,550000.0,3.0,0.0,26.823636363636368,0.0,56.29,Stable
2019-12-01,1975,36,1,C2,1,21043,2019-06-20,,1,1,0,3,0,7,21043.0,697530.0,3.0,0.0,-100.0,0.0,37.71,Watch List
2020-01-01,1975,36,1,C2,1,21043,2019-06-20,,1,1,300000,1,0,8,21043.0,0.0,3.0,0.0,0.0,-2.0,30.0,At Risk
